file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
u_mand_factor\set04\u_mand_factor_0.3.py,u_mand_factor,4,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860002,40,13,27.600003,59.800003,13.225716,1,1,1004,0,ilp_v1,optimal,1,97.052901,41.729084,2.325786,0.0109,0.0,
u_mand_factor\set04\u_mand_factor_0.3.py,u_mand_factor,4,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860002,40,13,27.600003,59.800003,13.225716,1,1,1004,0,ilp_v2,optimal,1,97.052901,41.43298,2.342407,0.0063,0.0,
u_mand_factor\set04\u_mand_factor_0.3.py,u_mand_factor,4,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860002,40,13,27.600003,59.800003,13.225716,1,1,1004,0,heuristic_v5b,solved,1,78.668794,41.744221,1.884543,0.0012,,
u_mand_factor\set04\u_mand_factor_0.4.py,u_mand_factor,4,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080002,40,13,36.800002,64.400003,17.634287,1,1,1004,0,ilp_v1,optimal,1,78.224599,45.011606,1.737876,0.0112,0.0,
u_mand_factor\set04\u_mand_factor_0.4.py,u_mand_factor,4,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080002,40,13,36.800002,64.400003,17.634287,1,1,1004,0,ilp_v2,optimal,1,78.224599,44.978261,1.739165,0.0068,0.0,
u_mand_factor\set04\u_mand_factor_0.4.py,u_mand_factor,4,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.080002,40,13,36.800002,64.400003,17.634287,1,1,1004,0,heuristic_v5b,solved,1,47.266349,44.619501,1.05932,0.0011,,
u_mand_factor\set04\u_mand_factor_0.5.py,u_mand_factor,4,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v1,optimal,1,65.074149,46.464747,1.400506,0.0408,0.0,
u_mand_factor\set04\u_mand_factor_0.5.py,u_mand_factor,4,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,ilp_v2,optimal,1,57.039758,48.137189,1.184942,0.0059,0.0,
u_mand_factor\set04\u_mand_factor_0.5.py,u_mand_factor,4,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.300002,40,13,46.000002,69.000003,22.042858,1,1,1004,0,heuristic_v5b,solved,1,13.504784,47.925591,0.281786,0.0013,,
u_mand_factor\set04\u_mand_factor_0.6.py,u_mand_factor,4,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,13,55.199999,73.600003,26.451428,1,1,1004,0,ilp_v1,optimal,1,48.84557,51.485238,0.94873,0.3978,0.0,
u_mand_factor\set04\u_mand_factor_0.6.py,u_mand_factor,4,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,13,55.199999,73.600003,26.451428,1,1,1004,0,ilp_v2,optimal,1,44.026311,51.475346,0.855289,0.0331,0.0,
u_mand_factor\set04\u_mand_factor_0.6.py,u_mand_factor,4,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520002,40,13,55.199999,73.600003,26.451428,1,1,1004,0,heuristic_v5b,solved,1,22.628291,51.280738,0.441263,0.0024,,
u_mand_factor\set04\u_mand_factor_0.7.py,u_mand_factor,4,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,13,64.400001,78.200001,30.860001,1,1,1004,0,ilp_v1,optimal,1,30.003022,54.591529,0.549591,1.011,0.0,
u_mand_factor\set04\u_mand_factor_0.7.py,u_mand_factor,4,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740001,40,13,64.400001,78.200001,30.860001,1,1,1004,0,ilp_v2,optimal,1,14.587116,54.727554,0.266541,0.0386,0.0,
